Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,5/2/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Madagascar,MDG,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.368522052,0.362447251,0.356340927,0.350212012,0.344067428,0.337918036,0.331767741,0.325609335,0.320216385,0.313245812,0.306310439,0.300865745,0.294009473,0.289145605,0.303863433,0.294463886,0.3054451,0.303758661,0.297532183,0.291399593,0.285352977,0.278315367,0.273560935,0.267869777,0.263327999,0.257918185,0.251696273,0.246521423,0.240490039,0.234510394,0.230263893,0.225991713,0.228788541,0.221940876,0.21520697,0.208592756,0.202120819,0.195829626,0.189759268,0.183930721,0.181416416,0.175960597,0.170726079,0.165702438,0.163606105,0.15889605,0.154372421,0.160028253,0.170157976,0.165471803,0.160964322,0.156623568,0.152431416,0.148369204,0.144424663,,
Maldives,MDV,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.021656741,0.02106638,0.020495163,0.019957291,0.01946169,0.019013214,0.018598077,0.018188598,0.017753948,0.017275931,0.025130259,0.024303108,0.023475832,0.022693748,0.021974963,0.021327267,0.020727393,0.020148833,0.019558499,0.018941188,0.018299936,0.017651212,0.017011046,0.016397654,0.015819698,0.015278294,0.014769303,0.014293542,0.013850735,0.013439957,0.013057444,0.012701639,0.012373226,0.01207569,0.011807212,0.011568406,0.011351812,0.011143882,0.010929599,0.010699612,0.010451978,0.01019226,0.009926905,0.009664232,0.009409226,0.009163915,0.008926712,0.011592388,0.011283466,0.010699266,0.010396368,0.010098316,0.009813864,0.00955304,0.009321157,,
Middle East & North Africa,MEA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.454859069,0.441815188,0.431155673,0.421885934,0.413338192,0.400452006,0.390856339,0.378881437,0.369522663,0.360919051,0.361949217,0.353726966,0.348781755,0.338200654,0.325245056,0.31541743,0.302867218,0.290566949,0.286588059,0.264980524,0.260825309,0.255841017,0.247506527,0.242671769,0.237105983,0.231935169,0.227742706,0.222002064,0.215460349,0.20972453,0.212576989,0.213047141,0.212789084,0.206023122,0.199479024,0.19472461,0.187699401,0.185151917,0.179371256,0.168688331,0.167945273,0.166040857,0.16428777,0.159453045,0.156859188,0.152913926,0.150336961,0.140779913,0.13660895,0.133736626,0.130924338,0.128853982,0.127337131,0.125568176,0.123720199,,
Mexico,MEX,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.495175347,0.47577358,0.459228782,0.443321917,0.428029975,0.413379068,0.399116066,0.385527727,0.372247208,0.339958625,0.329289281,0.318756117,0.309336914,0.299349144,0.290969311,0.283215175,0.276350232,0.269308569,0.259711723,0.254610413,0.247900491,0.245101641,0.247019578,0.24070143,0.240832856,0.232396318,0.238922619,0.239973922,0.246792359,0.254329202,0.257523953,0.252498331,0.248685291,0.244171178,0.239883684,0.237408349,0.234216619,0.231032823,0.228493197,0.22517768,0.224620729,0.222163432,0.223891505,0.216962227,0.214764649,0.212212693,0.210298359,0.209947389,0.20681315,0.200368328,0.192938086,0.191594177,0.187495967,0.185097358,0.182007525,,
Marshall Islands,MHL,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02062919,0.020251934,0.019980818,0.019772615,0.019602078,0.019454874,0.019345353,0.019258546,0.019201598,0.019172147,0.019163329,0.019172514,0.019187965,0.038406883,0.038420901,0.038403933,0.038360473,0.038300969,0.0382263,0.038149738,0.038064786,0.037977328,0.03788381,0.037808613,0.037740122,,
Middle income,MIC,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.303459082,0.300143754,0.296393507,0.291400482,0.287078559,0.279863341,0.275304306,0.27013655,0.266832575,0.259779181,0.253320577,0.247078368,0.244693842,0.238644328,0.233353055,0.229290836,0.223458427,0.218879405,0.214872134,0.210499787,0.205700513,0.204846852,0.201615686,0.201944187,0.201492365,0.199483489,0.196778869,0.192966185,0.189992856,0.186779104,0.184604524,0.222211439,0.218641557,0.214978552,0.213132656,0.209179164,0.206618946,0.203536977,0.200737795,0.196806344,0.193367823,0.190932718,0.18974912,0.18839416,0.186676173,0.183991887,0.181938667,0.179440987,0.176931073,0.175007099,0.173784974,0.172401922,0.171509824,0.170416591,0.171060264,,
"Macedonia, FYR",MKD,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30472796,0.306951313,0.307311439,0.305558749,0.306115832,0.300060162,0.291741238,0.290457292,0.272751532,0.278044019,0.243541989,0.229372765,0.224107665,0.217447017,0.212781942,0.208670426,0.205090699,0.202987493,0.199928625,0.199770023,0.199610807,0.198965284,0.199278458,0.199585631,,
Mali,MLI,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.307763648,0.305312701,0.302851379,0.300340568,0.297747107,0.294897371,0.292313675,0.288539631,0.284573069,0.288785847,0.284223918,0.279465106,0.27460816,0.277623019,0.280456963,0.305755557,0.300190647,0.294966035,0.288935122,0.283492846,0.278257629,0.272481556,0.266843661,0.261643765,0.259579777,0.255934384,0.252362552,0.250955661,0.247065689,0.24252267,0.238427814,0.243903457,0.336061656,0.337845603,0.345568981,0.460595264,0.448384205,0.436381081,0.423866974,0.4073784,0.398467829,0.421000936,0.494955156,0.403650576,0.437776682,0.429195776,0.424697816,0.407477153,0.428258546,0.415321041,0.441477695,0.428633813,0.389068504,0.377943654,0.367015964,,
Malta,MLT,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.052267487,0.049397962,0.046504418,0.043579767,0.040777917,0.041243655,0.04172685,0.0422215,0.042720999,0.042953907,0.042946812,0.042982311,0.043017869,0.043046928,0.039444879,0.039244671,0.042349415,0.041910878,0.041488214,0.03789733,0.037619678,0.036821337,0.036305987,0.036298409,0.035666306,0.03507531,0.034834608,0.034549773,0.034215133,0.033882034,0.032981077,0.03264258,0.032318183,0.032017332,0.026495751,0.02632237,0.023511525,0.020763742,0.020641006,0.020508246,0.022899132,0.022729052,0.023332714,0.0224289,0.020305373,0.019738076,0.019669358,0.019541794,0.019395021,0.021905488,0.021812871,0.021456414,0.021186941,0.020989133,0.020769947,,
Myanmar,MMR,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.461796271,0.452552331,0.443413349,0.434236158,0.424519621,0.41513223,0.405308183,0.395572832,0.386428131,0.377917331,0.368917874,0.360185987,0.334599284,0.327066522,0.319797139,0.312803647,0.306636933,0.299884884,0.293341291,0.286876914,0.281348705,0.275503435,0.269287225,0.262991293,0.257721877,0.252810182,0.247561356,0.242669721,0.238361437,0.235488139,0.231948624,0.22857025,0.226937938,0.223214793,0.220640314,0.217909996,0.215430955,0.212544791,0.212782614,0.214966931,0.214248977,0.209205642,0.206845605,0.206183393,0.207476437,0.211601763,0.215103902,0.216128812,0.216743985,0.215547939,0.213360105,0.210859679,0.20937566,0.207783726,0.207599968,,
Middle East & North Africa (excluding high income),MNA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.475738837,0.462436311,0.451421186,0.442013907,0.433424021,0.419819219,0.410019641,0.397373614,0.387683719,0.378826299,0.380550887,0.372158384,0.367445101,0.356470535,0.342915123,0.33282995,0.319658984,0.306824098,0.303187614,0.280002143,0.276090033,0.271274694,0.261813877,0.25644203,0.250063123,0.244266885,0.239368805,0.2329496,0.225560587,0.218759826,0.221816489,0.220829058,0.221035211,0.213986466,0.208431554,0.203522175,0.196033854,0.19360541,0.187655846,0.175978178,0.175507587,0.17380459,0.172428887,0.167965303,0.165683278,0.162196912,0.160090061,0.15025972,0.146648475,0.144072876,0.141453429,0.139697734,0.138507234,0.135582618,0.133801205,,
Montenegro,MNE,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.282915329,0.282524863,0.280403067,0.279802165,0.277675533,0.278996708,0.277150697,0.012556201,0.014039658,0.013983564,,
Mongolia,MNG,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.635322722,0.715893225,0.699359065,0.791055305,0.783110112,0.776342349,0.698096047,0.643689359,0.600540648,0.58178406,0.588436278,0.571988767,0.5646588,0.556859065,0.558915582,0.624644528,0.704131137,0.719493536,0.70461419,0.699564755,0.699173625,0.7037076,0.719607551,0.712953412,0.703997802,0.660827836,0.656062455,0.653199433,0.641753791,0.627247733,0.61679467,0.607086599,0.597384235,0.57925995,0.574837938,0.57024036,0.525325438,0.571406739,0.500807605,0.489689819,0.310359306,0.309372134,0.285102657,0.281957296,0.275089988,0.272086292,0.27125367,0.31733578,0.233108183,0.22634693,0.221255282,0.229903355,0.197413342,0.193987748,0.190535249,,
Northern Mariana Islands,MNP,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022099936,0.020868549,0.019762065,0.018733608,0.017768933,0.016845226,0.015992835,0.015273238,0.014759058,0.014473037,0.014411714,0.014542705,0.014831954,0.015229277,0.015687751,0.016210608,0.016803051,0.017412199,0.017961706,0.018374247,0.018592199,0.018615734,0.018506181,0.018359404,0.018242849,,
Mozambique,MOZ,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.32408098,0.318217401,0.312258651,0.306350229,0.301106561,0.29517548,0.291862613,0.296922931,0.301513969,0.303988393,0.297062104,0.291795482,0.290000183,0.282845509,0.27744228,0.269916144,0.262413532,0.255155429,0.248377777,0.242228209,0.240664485,0.241755279,0.237009734,0.241174192,0.242598717,0.245504487,0.253439461,0.257641711,0.260344621,0.260423566,0.257504983,0.250155797,0.240486521,0.234605354,0.231611741,0.230794341,0.233514043,0.233416079,0.224624932,0.215854968,0.215183822,0.232501542,0.2282341,0.226459253,0.238970667,0.227404962,0.234356828,0.236357386,0.233803149,0.233264751,0.226552743,0.220044659,0.213736873,0.207626073,0.201708698,,
Mauritania,MRT,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.302302595,0.293673158,0.285251534,0.276006047,0.267038303,0.260304027,0.253733301,0.247327616,0.249151272,0.241968896,0.202036597,0.196232822,0.180241396,0.151844994,0.144503668,0.142589409,0.139260329,0.132558785,0.130819541,0.136889416,0.145667531,0.153834415,0.161435364,0.162713882,0.16949708,0.17582862,0.181723142,0.187207294,0.192304773,0.197030747,0.196623636,0.196129249,0.195927704,0.207835578,0.214002557,0.203567011,0.197443112,0.191430879,0.18563582,0.180116404,0.16124819,0.13921624,0.135266883,0.131456874,0.127766137,0.124198416,0.120748702,0.117386702,0.111228741,0.124669522,0.107594215,0.104432126,0.114034621,0.110730526,0.107595244,,
Mauritius,MUS,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.132205765,0.129935218,0.126589146,0.123577333,0.122177955,0.115762871,0.119910654,0.125248462,0.123091315,0.121065375,0.119156846,0.117363591,0.115631132,0.113889768,0.110986547,0.110313544,0.108532971,0.107123843,0.105275569,0.10351549,0.101992734,0.100753536,0.099831185,0.098792655,0.097988492,0.097242211,0.096517457,0.095855312,0.094172707,0.092559798,0.090631675,0.088524871,0.085659037,0.083569515,0.081963051,0.080247197,0.078377823,0.078419815,0.075727473,0.075829512,0.076068703,0.073882159,0.072525281,0.071252896,0.069203927,0.067261158,0.065342078,0.064302427,0.064131907,0.063979527,0.062280223,0.060515239,0.059587511,0.059479719,0.058608987,,
Malawi,MWI,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.351349167,0.36993594,0.374472059,0.378461313,0.418856114,0.42086287,0.3988733,0.411838056,0.412537666,0.390987903,0.412375233,0.41155566,0.410251074,0.398739439,0.377871255,0.366655942,0.355395517,0.353031638,0.34244676,0.308287415,0.316077154,0.323851576,0.30023908,0.297276886,0.284283754,0.281955935,0.264775293,0.2489309,0.241899899,0.238409257,0.24374678,0.236389198,0.235755813,0.214351857,0.23211016,0.237393679,0.235988496,0.242882969,0.244468759,0.241733335,0.243675905,0.237228946,0.243177119,0.236667009,0.245404212,0.245732044,0.21674783,0.241745038,0.237858965,0.243949154,0.230361402,0.23295825,0.229231242,0.222627926,0.216233355,,
Malaysia,MYS,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.093663212,0.093732583,0.093513722,0.091852539,0.091365585,0.088978713,0.088043486,0.094544457,0.092689265,0.094724369,0.094347144,0.093622086,0.092273602,0.08908089,0.089242482,0.085444634,0.085641379,0.083440848,0.082487624,0.079916655,0.077119877,0.072450182,0.070431674,0.065944229,0.066478868,0.064593142,0.062510938,0.060601654,0.057824001,0.056529652,0.054939557,0.052848819,0.051433788,0.049947731,0.048142047,0.04724753,0.045707635,0.043724493,0.041975106,0.041029763,0.03856296,0.038105178,0.036935922,0.036466037,0.037319667,0.03544658,0.035135035,0.033967676,0.033616632,0.033117189,0.033315723,0.032567197,0.032113942,0.031560125,0.031051498,,
North America,NAC,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,1.096362264,1.063941469,1.062061803,1.041121749,1.024923014,1.008268293,0.991173304,1.010199862,1.036898181,1.022449665,1.00683274,0.993517694,0.981739992,0.970009539,0.960107426,0.951131635,0.943216884,0.943673568,0.934813851,0.926969568,0.919056422,0.906391043,0.898190398,0.890493355,0.882724848,0.874659211,0.8592451,0.851399159,0.842875238,0.833162248,0.82232104,0.805501892,0.790485982,0.77826363,0.768964312,0.75063812,0.737323874,0.726578699,0.71417007,0.706653928,0.700003317,0.685482928,0.674877274,0.654044077,0.641616498,0.620980129,0.618112734,0.610740483,0.592679317,0.580409754,0.56242149,0.568313078,0.556393865,0.558251634,0.548969408,,
Namibia,NAM,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,1.038431693,1.013192045,0.988189517,0.96951368,0.944984331,0.920979923,0.901646758,0.878184435,0.854456293,0.832923279,0.810786948,0.786071583,0.762234329,0.740248755,0.720570179,0.705119013,0.689006345,0.675078175,0.66079784,0.646803703,0.633300589,0.620050248,0.610500046,0.593988833,0.574761692,0.552952768,0.529699275,0.50662411,0.485318027,0.466532645,0.450284498,0.436011656,0.447440773,0.464922905,0.492944431,0.478174779,0.463901526,0.450687796,0.439171989,0.429641697,0.42201163,0.415870982,0.41026209,0.40562843,0.400551915,0.395479182,0.384631103,0.379799418,0.374349568,0.368125825,0.361072584,0.353367192,0.345345605,0.337411514,0.329820606,,
New Caledonia,NCL,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.086206897,0.083932854,0.08168028,0.079455165,0.077348066,0.07486631,0.07253886,0.070351759,0.067307692,0.0625,0.058333333,0.055776892,0.054474708,0.053435115,0.052830189,0.052238806,0.051470588,0.050909091,0.050541516,0.049982149,0.049071153,0.048043926,0.047074647,0.065941312,0.064745872,0.057197331,0.056074766,0.054995417,0.053925152,0.052662684,0.051322407,0.050055896,0.043361374,0.036942823,0.036116729,0.035431556,0.034753597,0.034099932,0.033458564,0.032828401,0.032209972,0.03070116,0.030222222,0.029824561,0.029437229,0.02893617,0.028571429,0.028099174,0.027755102,0.0272,0.025590551,0.023166023,0.023574144,0.023283582,0.022941176,,
Niger,NER,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,3.298343944,3.204710163,3.112998685,3.023951781,2.93770922,2.85468988,2.774349453,2.855470953,2.775574941,2.482441444,2.420529088,2.343292203,2.205219659,1.939430106,1.885507495,1.832080643,1.780029252,1.729190753,1.710404698,1.705153397,1.585332655,1.552869925,1.531724711,1.454092231,1.412681192,1.372818806,1.297383973,1.258445837,1.234908762,1.377285841,1.461626385,1.519049704,1.468603317,1.418852302,1.475626107,1.42413964,1.37376387,1.324675327,1.277330875,1.230955099,1.186716657,1.143699632,1.110069077,1.074501951,1.03704908,1.000349277,1.017497688,0.979740323,0.942208295,0.919297939,0.914171272,0.89670247,0.911736722,0.877366193,0.844349879,,
Nigeria,NGA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.514003839,0.518827263,0.552064752,0.559879284,0.589901725,0.529234434,0.55811705,0.545209173,0.634431678,0.569483257,0.529321037,0.443212518,0.51821287,0.437788907,0.410265655,0.39861265,0.30663919,0.272103248,0.248153521,0.266850079,0.218143128,0.225007692,0.220293209,0.25767586,0.275075855,0.324638619,0.316475423,0.310800582,0.302527823,0.295727968,0.306979727,0.30033457,0.29291058,0.294241086,0.304597294,0.298917474,0.29245251,0.292131984,0.293311477,0.286059872,0.263024843,0.264248616,0.2652067,0.258505541,0.259105623,0.258039013,0.252702855,0.23944546,0.207250958,0.208099142,0.20874638,0.209208417,0.19787079,0.192677679,0.187656876,,
Nicaragua,NIC,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.562718531,0.545966684,0.52994716,0.514454935,0.499362464,0.489356496,0.474911434,0.460833169,0.447092801,0.433677384,0.420600358,0.407879287,0.3993147,0.390877365,0.379011895,0.367525324,0.356445578,0.347458188,0.338574535,0.329239887,0.344036457,0.334737777,0.325969355,0.331560131,0.328921561,0.321313318,0.32192077,0.322543741,0.320570912,0.313663798,0.306835275,0.304760005,0.30497585,0.298624668,0.357744674,0.351005652,0.365600923,0.369638243,0.373763046,0.381356236,0.374846836,0.386717492,0.391155758,0.36725218,0.371793652,0.341271191,0.325962595,0.303869546,0.291180873,0.266830588,0.258789012,0.260672426,0.252953918,0.250083264,0.247285654,,
Netherlands,NLD,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.085232799,0.081824957,0.079308265,0.077264841,0.075479482,0.072012036,0.069295608,0.067872658,0.06561586,0.063197328,0.058357662,0.057395406,0.05662488,0.056256689,0.055537933,0.055829674,0.055931701,0.055947266,0.055918571,0.055831178,0.055309082,0.055195774,0.055752495,0.05664088,0.056998411,0.057918192,0.058711069,0.058874964,0.058994241,0.058790049,0.058461301,0.058416116,0.058010376,0.057531647,0.057054121,0.057628545,0.057717007,0.057680521,0.057803878,0.057141016,0.056399716,0.056722028,0.055838714,0.06924919,0.068076531,0.0654468,0.064694156,0.064856281,0.063803705,0.061545336,0.060264514,0.060340334,0.061793222,0.061962615,0.060980206,,
Norway,NOR,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.237132251,0.234685145,0.232371854,0.230081755,0.227763023,0.225418944,0.222748398,0.220359776,0.214413416,0.209507134,0.20599333,0.201627051,0.198959151,0.198481504,0.19713958,0.196962261,0.197368177,0.198094401,0.203314068,0.199480128,0.201234138,0.203655742,0.204920415,0.20579218,0.205658449,0.20756576,0.206596519,0.206675966,0.20771719,0.202759749,0.208131342,0.204833845,0.205241616,0.206612857,0.226418522,0.227099679,0.203624979,0.202641836,0.197673061,0.195726221,0.195181347,0.193470524,0.190805623,0.189245869,0.186447273,0.184093427,0.181051667,0.177236247,0.172898607,0.168860186,0.165149499,0.161779056,0.158712566,0.156991158,0.155214432,,
Nepal,NPL,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.176681919,0.173918001,0.172095721,0.168341428,0.165479721,0.162557953,0.160734114,0.157704037,0.154657499,0.162778093,0.15950972,0.16440751,0.169604958,0.167172735,0.164717893,0.162248157,0.159770103,0.157287874,0.154805233,0.15232688,0.150042527,0.14682933,0.143679708,0.140623109,0.137670776,0.134844843,0.132121185,0.129419441,0.12664598,0.123758587,0.1207583,0.11769631,0.11468825,0.111845759,0.109233411,0.106855659,0.104681582,0.102689389,0.100849593,0.099153735,0.097467997,0.095048746,0.092783254,0.090875151,0.088922562,0.087122057,0.085447762,0.083849971,0.082270354,0.080671611,0.079141083,0.076600569,0.075539631,0.074627759,0.073760441,,
Nauru,NRU,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,1.239823119,1.20467365,1.179003081,1.152626286,1.133769594,1.111775477,1.092103814,1.080746698,1.071119446,1.054897357,1.037504381,1.016219567,0.983351906,0.95545193,0.914339464,0.887638643,0.876866868,0.865692682,0.855902219,0.840373928,0.819226215,0.80700865,0.807989248,0.793901645,0.776693049,0.796291162,0.798924994,0.767192544,0.768064985,0.794342003,0.674086578,0.587535748,0.540283299,0.471546961,0.429847008,0.417470525,0.411234232,0.407601573,0.405465307,0.388832724,0.386548125,0.120552108,0.103049265,0.102752294,0.102808486,0.095349615,0.102040816,0.106343021,0.109468693,0.114694187,0.107436131,0.11546925,0.123139956,0.130829102,0.128380878,,
OECD members,OED,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.540961655,0.531459631,0.529372792,0.522620136,0.516269986,0.511033175,0.504792532,0.506769468,0.511107016,0.502217492,0.49251456,0.485726181,0.479072217,0.474597768,0.469004352,0.464255977,0.459427939,0.459616742,0.457284287,0.453111543,0.448141818,0.445536022,0.439891918,0.43985322,0.4370067,0.432948534,0.428969308,0.425416493,0.423384891,0.420270557,0.413946877,0.409053058,0.401295669,0.397543977,0.38589284,0.377125891,0.375991043,0.376105308,0.372599272,0.367924802,0.366552273,0.35861803,0.353034239,0.347576372,0.344020363,0.335182163,0.328793349,0.326110507,0.32109386,0.312920609,0.31049565,0.311526006,0.30598949,0.306230356,0.301817497,,
Oman,OMN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.035405123,0.034552817,0.033698343,0.032846817,0.031999539,0.031152502,0.030297568,0.032372126,0.031396054,0.030392953,0.029373556,0.029624554,0.028500937,0.027317602,0.026075797,0.024799475,0.023522,0.022269558,0.021065107,0.019924132,0.018843393,0.017827923,0.01983694,0.018866909,0.019353758,0.02049725,0.020372081,0.01966491,0.020101542,0.019313968,0.018481643,0.01764756,0.013995389,0.013498242,0.012702543,0.012518633,0.012890189,0.013766306,0.013747728,0.013668485,0.013508879,0.013280298,0.012996514,0.011862149,0.011149741,0.01006585,0.010515397,0.01087345,0.012834112,0.011277479,0.0113985,0.009726829,0.01015767,0.009593719,0.009048028,,
Other small states,OSS,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.381569426,0.376902376,0.370870105,0.365937311,0.360884041,0.35638725,0.3525504,0.346840478,0.33988066,0.33557076,0.329154236,0.325016567,0.320244633,0.307357485,0.29459084,0.289361003,0.278093178,0.277999225,0.272719258,0.264979613,0.257041146,0.253265257,0.24671887,0.243152378,0.235363497,0.225083475,0.222059939,0.217586278,0.209280992,0.206834063,0.195517409,0.233732351,0.235767843,0.231659049,0.226517813,0.223077219,0.217791688,0.209327112,0.207138031,0.208582275,0.192129724,0.184305434,0.176440481,0.177439868,0.179171722,0.171278799,0.167146823,0.16826513,0.16613275,0.162275913,0.159795769,0.153467857,0.142822401,0.145262816,0.143558299,,
Pakistan,PAK,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.665001018,0.651324622,0.636109206,0.629642808,0.63093442,0.618113109,0.602900539,0.581551708,0.540125315,0.528483369,0.507982121,0.494634173,0.494929541,0.470627531,0.461161371,0.442647503,0.43187636,0.425575884,0.410889936,0.411307332,0.386136055,0.397143715,0.359685387,0.359860789,0.343853568,0.316382416,0.317718614,0.294851428,0.290758572,0.276285131,0.269212381,0.263039592,0.258930312,0.252568357,0.24798674,0.242579029,0.24045801,0.235306102,0.229754188,0.224077851,0.221042955,0.215825135,0.211166431,0.201020956,0.196024074,0.19300547,0.18823327,0.180024269,0.176115378,0.172314544,0.172805506,0.169972118,0.167682378,0.164056125,0.160734595,,
Panama,PAN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.375310081,0.364279637,0.353561405,0.343185957,0.333174606,0.323532801,0.311379187,0.302511332,0.292587974,0.28434166,0.27637122,0.268684454,0.261302545,0.254838848,0.248108388,0.241703243,0.236140357,0.230297981,0.224708746,0.219854865,0.217169735,0.216988356,0.214426522,0.21194162,0.209527792,0.207178606,0.204888687,0.202649815,0.202521935,0.201941798,0.197766232,0.194098023,0.190139806,0.18627642,0.182499735,0.178804897,0.17870026,0.178551317,0.178379286,0.180837376,0.177364417,0.174008856,0.170760451,0.167607624,0.164541588,0.159202572,0.156349211,0.153571912,0.150863905,0.156150243,0.152382206,0.149220581,0.146673329,0.144211583,0.141840434,,
Peru,PER,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.173522513,0.181115417,0.200701726,0.21443106,0.216322278,0.202406349,0.197523514,0.193992888,0.189563618,0.191738758,0.186656266,0.202522996,0.200724713,0.195512107,0.191070921,0.191817071,0.193197036,0.190709124,0.187358717,0.185493274,0.182379714,0.180239694,0.178613161,0.176653062,0.172729987,0.169281715,0.166245268,0.162602443,0.15911004,0.16035437,0.15931336,0.158331844,0.155277976,0.152502041,0.155582068,0.157930867,0.159501158,0.163295284,0.165288939,0.17017251,0.16297707,0.143413143,0.142365331,0.137130987,0.142337618,0.142397423,0.141732553,0.140702563,0.142578798,0.13907024,0.135416717,0.137803133,0.13708169,0.134037793,0.132314865,,
Philippines,PHL,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.18041852,0.173781555,0.167489346,0.161533225,0.155916751,0.150623378,0.145004361,0.139953076,0.135105659,0.130429698,0.126020815,0.1239275,0.121713474,0.119551797,0.11744728,0.117754581,0.116837597,0.114785554,0.112764032,0.110302414,0.107152552,0.104656635,0.10222518,0.099860094,0.098483813,0.096767132,0.094567909,0.092445935,0.090409525,0.088462221,0.08639794,0.083518393,0.080794899,0.078184272,0.07567761,0.073272012,0.070964439,0.068747436,0.066613557,0.064545438,0.062561731,0.060662262,0.059856474,0.060463995,0.058012683,0.058706686,0.059242841,0.060053863,0.059639423,0.056547433,0.057201069,0.05760497,0.0567622,0.055842901,0.054956745,,
Palau,PLW,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064624531,0.062916824,0.061192021,0.059502559,0.057960934,0.056525917,0.055178502,0.053984021,0.052968907,0.052151239,0.051535766,0.051088178,0.050761421,0.05049485,0.05023611,0.049970018,0.049711672,0.049436425,0.049159375,0.048851979,0.048546046,0.048174198,0.047801147,0.047406846,0.046974821,,
Papua New Guinea,PNG,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.036550652,0.035804872,0.035058147,0.034303905,0.033538949,0.034948096,0.03624769,0.035363695,0.036923606,0.04035471,0.041656574,0.042859544,0.043962807,0.044963981,0.045862698,0.046663572,0.047373719,0.051199443,0.051348122,0.050537559,0.050611025,0.05006868,0.049805176,0.048727126,0.048224902,0.047486403,0.04652673,0.045845507,0.045177278,0.044515969,0.043409382,0.042332522,0.041494945,0.040456076,0.039638141,0.038825773,0.038215992,0.037609772,0.037381601,0.036789633,0.036738001,0.03752783,0.037433095,0.03732847,0.038006502,0.038638252,0.037719213,0.044200933,0.04318133,0.042204546,0.041269176,0.040372308,0.039510778,0.038680804,0.037879625,,
